"","song_id","pitch","duration","pitch_interval"
"65356",1250,70,"3.0",-2
"65357",1250,70,"2.0",0
"65358",1250,67,"0.5",-3
"65359",1250,69,"0.5",2
"65360",1250,70,"2.0",1
"65361",1250,70,"1.0",0
"65362",1250,70,"1.0",0
"65363",1250,72,"1.0",2
"65364",1250,72,"1.0",0
"65365",1250,74,"3.0",2
"65366",1250,70,"1.5",-4
"65367",1250,72,"0.5",2
"65368",1250,74,"1.0",2
"65369",1250,75,"2.0",1
"65370",1250,74,"1.0",-1
"65371",1250,74,"1.0",0
"65372",1250,72,"2.0",-2
"65373",1250,70,"3.0",-2
"65374",1250,70,"2.0",0
"65375",1250,70,"0.5",0
"65376",1250,72,"0.5",2
"65377",1250,74,"2.0",2
"65378",1250,74,"1.0",0
"65379",1250,74,"1.0",0
"65380",1250,72,"1.0",-2
"65381",1250,70,"1.0",-2
"65382",1250,69,"1.5",-1
"65383",1250,67,"0.5",-2
"65384",1250,69,"0.5",2
"65385",1250,70,"0.5",1
"65386",1250,69,"1.5",-1
"65387",1250,70,"0.5",1
"65388",1250,72,"1.0",2
"65389",1250,70,"2.0",-2
"65390",1250,69,"1.0",-1
"65391",1250,67,"2.0",-2
"65392",1250,66,"1.0",-1
"65393",1250,67,"3.0",1
"65394",1250,67,"2.0",0
"66290",1269,62,"0.5",NA
"66291",1269,64,"0.5",2
"66292",1269,66,"0.5",2
"66293",1269,67,"1.0",1
"66294",1269,71,"0.5",4
"66295",1269,69,"0.5",-2
"66296",1269,67,"0.5",-2
"66297",1269,69,"0.5",2
"66298",1269,71,"0.5",2
"66299",1269,69,"1.0",-2
"66300",1269,69,"0.5",0
"66301",1269,69,"0.5",0
"66302",1269,69,"0.5",0
"66303",1269,74,"1.0",5
"66304",1269,72,"0.5",-2
"66305",1269,71,"1.0",-1
"66306",1269,69,"0.5",-2
"66307",1269,67,"1.5",-2
"66308",1269,62,"0.5",-5
"66309",1269,64,"0.5",2
"66310",1269,66,"0.5",2
"66311",1269,67,"1.0",1
"66312",1269,71,"0.5",4
"66313",1269,69,"0.5",-2
"66314",1269,67,"0.5",-2
"66315",1269,69,"0.5",2
"66316",1269,71,"0.5",2
"66317",1269,69,"1.0",-2
"66318",1269,69,"0.5",0
"66319",1269,69,"0.5",0
"66320",1269,69,"0.5",0
"66321",1269,74,"1.0",5
"66322",1269,72,"0.5",-2
"66323",1269,71,"1.0",-1
"66324",1269,69,"0.5",-2
"66325",1269,67,"1.5",-2
"66326",1269,71,"0.5",4
"66327",1269,71,"0.5",0
"66328",1269,71,"0.5",0
"66329",1269,74,"0.5",3
"66330",1269,72,"0.5",-2
"66331",1269,69,"0.5",-3
"66332",1269,72,"0.5",3
"66333",1269,71,"0.5",-1
"66334",1269,67,"0.5",-4
"66335",1269,71,"0.5",4
"66336",1269,69,"1.0",-2
"66337",1269,71,"0.5",2
"66338",1269,71,"0.5",0
"66339",1269,71,"0.5",0
"66340",1269,74,"0.5",3
"66341",1269,72,"0.5",-2
"66342",1269,69,"0.5",-3
"66343",1269,72,"0.5",3
"66344",1269,71,"0.5",-1
"66345",1269,67,"0.5",-4
"66346",1269,71,"0.5",4
"66347",1269,69,"1.0",-2
"66348",1269,62,"0.5",-7
"66349",1269,64,"0.5",2
"66350",1269,66,"0.5",2
"66351",1269,67,"1.0",1
"66352",1269,71,"0.5",4
"66353",1269,69,"0.5",-2
"66354",1269,67,"0.5",-2
"66355",1269,69,"0.5",2
"66356",1269,71,"0.5",2
"66357",1269,69,"1.0",-2
"66358",1269,76,"0.5",7
"66359",1269,74,"0.5",-2
"66360",1269,72,"0.5",-2
"66361",1269,71,"0.5",-1
"66362",1269,69,"0.5",-2
"66363",1269,67,"0.5",-2
"66364",1269,69,"0.5",2
"66365",1269,67,"0.5",-2
"66366",1269,66,"0.5",-1
"66367",1269,74,"1.5",8
"66368",1269,76,"0.5",2
"66369",1269,74,"0.5",-2
"66370",1269,72,"0.5",-2
"66371",1269,71,"0.5",-1
"66372",1269,69,"0.5",-2
"66373",1269,67,"0.5",-2
"66374",1269,74,"1.0",7
"66375",1269,74,"0.5",0
"66376",1269,67,"1.5",-7
"66851",1281,64,"0.5",NA
"66852",1281,76,"1.0",12
"66853",1281,74,"0.5",-2
"66854",1281,72,"0.75",-2
"66855",1281,74,"0.25",2
"66856",1281,71,"0.5",-3
"66857",1281,69,"0.75",-2
"66858",1281,71,"0.25",2
"66859",1281,69,"0.5",-2
"66860",1281,67,"0.25",-2
"66861",1281,66,"0.25",-1
"66862",1281,64,"0.5",-2
"66863",1281,64,"0.5",0
"66864",1281,69,"1.0",5
"66865",1281,71,"0.5",2
"66866",1281,72,"0.5",1
"66867",1281,76,"0.5",4
"66868",1281,74,"0.25",-2
"66869",1281,72,"0.25",-2
"66870",1281,71,"2.5",-1
"66871",1281,71,"0.5",0
"66872",1281,76,"0.75",5
"66873",1281,76,"0.25",0
"66874",1281,74,"0.5",-2
"66875",1281,74,"0.75",0
"66876",1281,72,"0.25",-2
"66877",1281,71,"0.5",-1
"66878",1281,72,"1.0",1
"66879",1281,74,"0.5",2
"66880",1281,76,"1.0",2
"66881",1281,74,"0.5",-2
"66882",1281,76,"0.75",2
"66883",1281,77,"0.25",1
"66884",1281,76,"0.5",-1
"66885",1281,76,"0.75",0
"66886",1281,74,"0.25",-2
"66887",1281,71,"0.5",-3
"66888",1281,69,"2.5",-2
"67002",1284,60,"0.5",NA
"67003",1284,69,"0.75",9
"67004",1284,67,"0.25",-2
"67005",1284,65,"0.5",-2
"67006",1284,65,"0.5",0
"67007",1284,67,"0.5",2
"67008",1284,69,"0.5",2
"67009",1284,69,"0.5",0
"67010",1284,67,"2.0",-2
"67011",1284,67,"0.5",0
"67012",1284,67,"0.75",0
"67013",1284,69,"0.25",2
"67014",1284,70,"0.5",1
"67015",1284,72,"0.75",2
"67016",1284,74,"0.25",2
"67017",1284,72,"0.5",-2
"67018",1284,69,"2.5",-3
"67019",1284,72,"0.5",3
"67020",1284,69,"0.5",-3
"67021",1284,72,"0.5",3
"67022",1284,72,"0.5",0
"67023",1284,74,"0.5",2
"67024",1284,74,"0.5",0
"67025",1284,72,"0.5",-2
"67026",1284,72,"0.5",0
"67027",1284,70,"2.0",-2
"67028",1284,70,"0.25",0
"67029",1284,69,"0.25",-1
"67030",1284,67,"0.75",-2
"67031",1284,69,"0.25",2
"67032",1284,70,"0.5",1
"67033",1284,72,"0.75",2
"67034",1284,74,"0.25",2
"67035",1284,72,"0.5",-2
"67036",1284,69,"2.5",-3
"67037",1284,72,"0.5",3
"67038",1284,69,"0.5",-3
"67039",1284,72,"0.5",3
"67040",1284,72,"0.5",0
"67041",1284,74,"0.5",2
"67042",1284,74,"0.5",0
"67043",1284,72,"0.5",-2
"67044",1284,72,"0.5",0
"67045",1284,70,"2.0",-2
"67046",1284,70,"0.25",0
"67047",1284,69,"0.25",-1
"67048",1284,67,"0.75",-2
"67049",1284,69,"0.25",2
"67050",1284,70,"0.5",1
"67051",1284,72,"0.75",2
"67052",1284,74,"0.25",2
"67053",1284,72,"0.5",-2
"67054",1284,69,"2.5",-3
"67222",1289,62,"0.5",NA
"67223",1289,67,"0.5",5
"67224",1289,67,"0.5",0
"67225",1289,67,"0.5",0
"67226",1289,71,"0.75",4
"67227",1289,69,"0.25",-2
"67228",1289,71,"0.5",2
"67229",1289,67,"1.0",-4
"67230",1289,66,"0.5",-1
"67231",1289,67,"1.0",1
"67232",1289,69,"0.25",2
"67233",1289,71,"0.25",2
"67234",1289,72,"1.0",1
"67235",1289,72,"0.5",0
"67236",1289,71,"0.75",-1
"67237",1289,72,"0.25",1
"67238",1289,74,"0.5",2
"67239",1289,69,"2.5",-5
"67240",1289,71,"0.25",2
"67241",1289,72,"0.25",1
"67242",1289,74,"0.5",2
"67243",1289,74,"0.5",0
"67244",1289,74,"0.25",0
"67245",1289,72,"0.25",-2
"67246",1289,71,"0.75",-1
"67247",1289,72,"0.25",1
"67248",1289,74,"0.5",2
"67249",1289,74,"1.0",0
"67250",1289,72,"0.5",-2
"67251",1289,69,"1.0",-3
"67252",1289,69,"0.5",0
"67253",1289,71,"0.75",2
"67254",1289,72,"0.25",1
"67255",1289,74,"0.5",2
"67256",1289,67,"1.0",-7
"67257",1289,71,"0.25",4
"67258",1289,69,"0.25",-2
"67259",1289,67,"1.5",-2
"67260",1289,69,"1.5",2
"67261",1289,71,"0.75",2
"67262",1289,72,"0.25",1
"67263",1289,74,"0.5",2
"67264",1289,67,"1.0",-7
"67265",1289,71,"0.25",4
"67266",1289,69,"0.25",-2
"67267",1289,67,"2.5",-2
"67396",1294,67,"0.25",NA
"67397",1294,71,"0.25",4
"67398",1294,74,"0.5",3
"67399",1294,74,"0.5",0
"67400",1294,74,"0.5",0
"67401",1294,74,"1.0",0
"67402",1294,76,"0.5",2
"67403",1294,74,"1.5",-2
"67404",1294,71,"1.0",-3
"67405",1294,74,"0.5",3
"67406",1294,72,"1.0",-2
"67407",1294,71,"0.5",-1
"67408",1294,69,"1.0",-2
"67409",1294,67,"0.25",-2
"67410",1294,71,"0.25",4
"67411",1294,74,"0.5",3
"67412",1294,74,"0.5",0
"67413",1294,74,"0.5",0
"67414",1294,74,"1.0",0
"67415",1294,76,"0.5",2
"67416",1294,74,"1.5",-2
"67417",1294,71,"1.0",-3
"67418",1294,74,"0.5",3
"67419",1294,72,"1.0",-2
"67420",1294,71,"0.5",-1
"67421",1294,69,"1.0",-2
"67422",1294,62,"0.5",-7
"67423",1294,67,"1.0",5
"67424",1294,69,"0.5",2
"67425",1294,71,"1.0",2
"67426",1294,72,"0.5",1
"67427",1294,74,"1.5",2
"67428",1294,72,"1.0",-2
"67429",1294,74,"0.5",2
"67430",1294,72,"0.5",-2
"67431",1294,71,"0.5",-1
"67432",1294,69,"0.5",-2
"67433",1294,67,"1.0",-2
"67434",1294,62,"0.5",-5
"67435",1294,67,"1.0",5
"67436",1294,69,"0.5",2
"67437",1294,71,"1.0",2
"67438",1294,72,"0.5",1
"67439",1294,74,"1.5",2
"67440",1294,72,"1.0",-2
"67441",1294,74,"0.5",2
"67442",1294,72,"0.5",-2
"67443",1294,71,"0.5",-1
"67444",1294,69,"0.5",-2
"67445",1294,67,"1.0",-2
"67865",1304,62,"0.5",NA
"67866",1304,67,"0.75",5
"67867",1304,69,"0.25",2
"67868",1304,71,"0.5",2
"67869",1304,67,"0.75",-4
"67870",1304,69,"0.25",2
"67871",1304,71,"0.5",2
"67872",1304,69,"2.5",-2
"67873",1304,71,"0.5",2
"67874",1304,72,"1.0",1
"67875",1304,76,"0.5",4
"67876",1304,76,"1.0",0
"67877",1304,74,"0.25",-2
"67878",1304,72,"0.25",-2
"67879",1304,71,"2.5",-1
"67880",1304,67,"0.5",-4
"67881",1304,67,"1.0",0
"67882",1304,76,"0.5",9
"67883",1304,76,"1.0",0
"67884",1304,74,"0.5",-2
"67885",1304,72,"2.5",-2
"67886",1304,69,"0.5",-3
"67887",1304,69,"1.0",0
"67888",1304,74,"0.5",5
"67889",1304,74,"1.0",0
"67890",1304,71,"0.5",-3
"67891",1304,71,"2.5",0
"67892",1304,62,"0.5",-9
"67893",1304,64,"1.0",2
"67894",1304,66,"0.5",2
"67895",1304,67,"1.0",1
"67896",1304,76,"0.5",9
"67897",1304,76,"1.0",0
"67898",1304,74,"0.5",-2
"67899",1304,72,"1.0",-2
"67900",1304,74,"0.5",2
"67901",1304,71,"2.5",-3
"67902",1305,62,"0.5",NA
"67903",1305,71,"1.0",9
"67904",1305,69,"0.5",-2
"67905",1305,67,"1.0",-2
"67906",1305,64,"0.5",-3
"67907",1305,64,"0.5",0
"67908",1305,62,"2.0",-2
"67909",1305,62,"0.5",0
"67910",1305,67,"1.0",5
"67911",1305,67,"0.5",0
"67912",1305,71,"1.0",4
"67913",1305,67,"0.5",-4
"67914",1305,69,"2.5",2
"67915",1305,62,"0.5",-7
"67916",1305,71,"1.0",9
"67917",1305,71,"0.5",0
"67918",1305,74,"1.0",3
"67919",1305,74,"0.5",0
"67920",1305,72,"1.5",-2
"67921",1305,64,"1.0",-8
"67922",1305,64,"0.5",0
"67923",1305,62,"1.0",-2
"67924",1305,67,"0.5",5
"67925",1305,71,"1.0",4
"67926",1305,69,"0.5",-2
"67927",1305,67,"2.5",-2
"68166",1312,74,"0.5",NA
"68167",1312,71,"1.0",-3
"68168",1312,74,"0.5",3
"68169",1312,74,"0.5",0
"68170",1312,74,"0.5",0
"68171",1312,76,"0.5",2
"68172",1312,74,"1.0",-2
"68173",1312,74,"0.5",0
"68174",1312,71,"1.0",-3
"68175",1312,71,"0.5",0
"68176",1312,71,"0.5",0
"68177",1312,74,"0.5",3
"68178",1312,74,"0.5",0
"68179",1312,74,"1.0",0
"68180",1312,76,"0.5",2
"68181",1312,74,"0.5",-2
"68182",1312,74,"0.5",0
"68183",1312,74,"0.5",0
"68184",1312,71,"1.0",-3
"68185",1312,71,"0.5",0
"68186",1312,71,"1.0",0
"68187",1312,74,"0.5",3
"68188",1312,74,"1.0",0
"68189",1312,74,"0.5",0
"68190",1312,74,"0.5",0
"68191",1312,74,"0.5",0
"68192",1312,74,"0.5",0
"68193",1312,71,"1.0",-3
"68194",1312,74,"0.5",3
"68195",1312,71,"1.0",-3
"68196",1312,74,"0.5",3
"68197",1312,74,"0.5",0
"68198",1312,74,"0.5",0
"68199",1312,76,"0.5",2
"68200",1312,74,"1.0",-2
"68201",1312,74,"0.5",0
"68202",1312,71,"1.0",-3
"68203",1312,71,"0.5",0
"68204",1312,71,"0.5",0
"68205",1312,74,"0.5",3
"68206",1312,74,"0.5",0
"68207",1312,74,"1.0",0
"68208",1312,76,"0.5",2
"68209",1312,74,"0.5",-2
"68210",1312,74,"0.5",0
"68211",1312,74,"0.5",0
"68212",1312,71,"1.0",-3
"68213",1312,71,"0.5",0
"68214",1312,71,"1.0",0
"68215",1312,74,"0.5",3
"68216",1312,74,"1.0",0
"68217",1312,74,"0.5",0
"68218",1312,74,"0.5",0
"68219",1312,74,"0.5",0
"68220",1312,74,"0.5",0
"68221",1312,71,"1.0",-3
"68284",1314,62,"0.5",NA
"68285",1314,67,"0.5",5
"68286",1314,67,"0.5",0
"68287",1314,67,"0.5",0
"68288",1314,71,"0.5",4
"68289",1314,67,"0.5",-4
"68290",1314,71,"0.5",4
"68291",1314,74,"1.0",3
"68292",1314,74,"0.5",0
"68293",1314,71,"1.0",-3
"68294",1314,72,"0.5",1
"68295",1314,74,"0.5",2
"68296",1314,74,"0.5",0
"68297",1314,74,"0.5",0
"68298",1314,76,"0.5",2
"68299",1314,74,"0.5",-2
"68300",1314,72,"0.5",-2
"68301",1314,71,"2.5",-1
"68302",1314,74,"0.5",3
"68303",1314,74,"0.5",0
"68304",1314,71,"0.5",-3
"68305",1314,74,"0.5",3
"68306",1314,74,"0.5",0
"68307",1314,71,"0.5",-3
"68308",1314,67,"0.5",-4
"68309",1314,76,"1.5",9
"68310",1314,74,"1.0",-2
"68311",1314,72,"0.5",-2
"68312",1314,71,"0.75",-1
"68313",1314,71,"0.25",0
"68314",1314,71,"0.5",0
"68315",1314,69,"0.5",-2
"68316",1314,71,"0.5",2
"68317",1314,69,"0.5",-2
"68318",1314,67,"2.5",-2
"68319",1314,67,"0.25",0
"68320",1314,71,"0.25",4
"68321",1314,74,"1.0",3
"68322",1314,74,"0.5",0
"68323",1314,72,"1.0",-2
"68324",1314,72,"0.5",0
"68325",1314,71,"1.0",-1
"68326",1314,71,"0.5",0
"68327",1314,69,"1.0",-2
"68328",1314,69,"0.25",0
"68329",1314,69,"0.25",0
"68330",1314,71,"0.75",2
"68331",1314,71,"0.25",0
"68332",1314,71,"0.5",0
"68333",1314,72,"0.5",1
"68334",1314,74,"0.5",2
"68335",1314,76,"0.5",2
"68336",1314,74,"1.5",-2
"68337",1314,74,"1.0",0
"68338",1314,74,"0.5",0
"68339",1314,74,"0.5",0
"68340",1314,71,"0.5",-3
"68341",1314,74,"0.5",3
"68342",1314,74,"0.5",0
"68343",1314,71,"0.5",-3
"68344",1314,67,"0.5",-4
"68345",1314,76,"1.5",9
"68346",1314,74,"1.0",-2
"68347",1314,72,"0.5",-2
"68348",1314,71,"0.75",-1
"68349",1314,71,"0.25",0
"68350",1314,71,"0.5",0
"68351",1314,69,"0.5",-2
"68352",1314,71,"0.5",2
"68353",1314,69,"0.5",-2
"68354",1314,67,"2.5",-2
"68641",1321,64,"0.5",NA
"68642",1321,64,"0.5",0
"68643",1321,69,"0.5",5
"68644",1321,69,"0.5",0
"68645",1321,69,"0.5",0
"68646",1321,73,"0.5",4
"68647",1321,73,"0.5",0
"68648",1321,73,"0.5",0
"68649",1321,76,"0.5",3
"68650",1321,76,"0.5",0
"68651",1321,76,"1.0",0
"68652",1321,76,"0.5",0
"68653",1321,73,"2.5",-3
"68654",1321,64,"0.5",-9
"68655",1321,64,"0.5",0
"68656",1321,69,"0.5",5
"68657",1321,69,"0.5",0
"68658",1321,69,"0.5",0
"68659",1321,73,"0.5",4
"68660",1321,73,"0.5",0
"68661",1321,73,"0.5",0
"68662",1321,76,"0.5",3
"68663",1321,76,"0.5",0
"68664",1321,76,"1.0",0
"68665",1321,76,"0.5",0
"68666",1321,73,"2.5",-3
"68667",1321,73,"0.5",0
"68668",1321,73,"1.0",0
"68669",1321,76,"0.5",3
"68670",1321,76,"1.0",0
"68671",1321,76,"0.5",0
"68672",1321,78,"1.0",2
"68673",1321,76,"0.5",-2
"68674",1321,73,"1.0",-3
"68675",1321,76,"0.5",3
"68676",1321,73,"2.5",-3
"68677",1321,73,"0.5",0
"68678",1321,73,"1.0",0
"68679",1321,76,"0.5",3
"68680",1321,76,"1.0",0
"68681",1321,76,"0.5",0
"68682",1321,78,"1.0",2
"68683",1321,76,"0.5",-2
"68684",1321,73,"1.0",-3
"68685",1321,76,"0.5",3
"68686",1321,73,"0.5",-3
"68687",1321,69,"0.5",-4
"68688",1321,69,"0.5",0
"68689",1321,71,"1.0",2
"68690",1321,64,"0.5",-7
"68691",1321,69,"2.5",5
"69015",1329,59,"0.5",NA
"69016",1329,64,"1.0",5
"69017",1329,66,"0.5",2
"69018",1329,67,"0.75",1
"69019",1329,66,"0.25",-1
"69020",1329,64,"0.5",-2
"69021",1329,71,"1.5",7
"69022",1329,69,"1.0",-2
"69023",1329,69,"0.5",0
"69024",1329,67,"0.75",-2
"69025",1329,66,"0.25",-1
"69026",1329,64,"0.5",-2
"69027",1329,63,"1.0",-1
"69028",1329,64,"0.5",1
"69029",1329,66,"2.5",2
"69030",1329,64,"0.5",-2
"69031",1329,71,"1.0",7
"69032",1329,71,"0.5",0
"69033",1329,67,"0.75",-4
"69034",1329,66,"0.25",-1
"69035",1329,64,"0.5",-2
"69036",1329,76,"1.5",12
"69037",1329,72,"1.0",-4
"69038",1329,69,"0.5",-3
"69039",1329,67,"0.75",-2
"69040",1329,66,"0.25",-1
"69041",1329,64,"0.5",-2
"69042",1329,66,"0.75",2
"69043",1329,64,"0.25",-2
"69044",1329,63,"0.5",-1
"69045",1329,64,"2.5",1
"69136",1333,67,"1.5",NA
"69137",1333,69,"1.5",2
"69138",1333,71,"0.5",2
"69139",1333,72,"0.5",1
"69140",1333,69,"0.5",-3
"69141",1333,67,"1.5",-2
"69142",1333,71,"0.5",4
"69143",1333,74,"0.5",3
"69144",1333,74,"0.5",0
"69145",1333,74,"0.5",0
"69146",1333,72,"0.25",-2
"69147",1333,71,"0.25",-1
"69148",1333,72,"0.5",1
"69149",1333,69,"0.5",-3
"69150",1333,72,"0.5",3
"69151",1333,72,"0.5",0
"69152",1333,72,"0.5",0
"69153",1333,71,"0.25",-1
"69154",1333,69,"0.25",-2
"69155",1333,71,"0.5",2
"69156",1333,67,"1.5",-4
"69157",1333,69,"1.5",2
"69158",1333,71,"0.5",2
"69159",1333,72,"0.5",1
"69160",1333,69,"0.5",-3
"69161",1333,67,"1.5",-2
"69308",1337,65,"0.25",NA
"69309",1337,69,"0.25",4
"69310",1337,72,"1.0",3
"69311",1337,72,"0.5",0
"69312",1337,72,"1.0",0
"69313",1337,72,"0.5",0
"69314",1337,72,"1.0",0
"69315",1337,69,"0.5",-3
"69316",1337,69,"1.0",0
"69317",1337,65,"0.5",-4
"69318",1337,74,"0.75",9
"69319",1337,74,"0.25",0
"69320",1337,74,"0.5",0
"69321",1337,77,"0.5",3
"69322",1337,76,"0.5",-1
"69323",1337,74,"0.5",-2
"69324",1337,74,"0.5",0
"69325",1337,72,"0.5",-2
"69326",1337,72,"0.5",0
"69327",1337,69,"1.0",-3
"69328",1337,72,"0.5",3
"69329",1337,72,"0.75",0
"69330",1337,70,"0.25",-2
"69331",1337,70,"0.5",0
"69332",1337,67,"1.0",-3
"69333",1337,74,"0.5",7
"69334",1337,74,"0.75",0
"69335",1337,72,"0.25",-2
"69336",1337,72,"0.5",0
"69337",1337,69,"1.0",-3
"69338",1337,72,"0.25",3
"69339",1337,72,"0.25",0
"69340",1337,72,"2.5",0
"69341",1337,72,"0.5",0
"69342",1337,72,"0.75",0
"69343",1337,70,"0.25",-2
"69344",1337,70,"0.5",0
"69345",1337,67,"1.0",-3
"69346",1337,74,"0.5",7
"69347",1337,74,"0.75",0
"69348",1337,72,"0.25",-2
"69349",1337,72,"0.5",0
"69350",1337,69,"1.0",-3
"69351",1337,72,"0.25",3
"69352",1337,72,"0.25",0
"69353",1337,72,"2.5",0
"69382",1339,60,"1.0",NA
"69383",1339,60,"2.0",0
"69384",1339,60,"1.0",0
"69385",1339,60,"2.0",0
"69386",1339,60,"1.0",0
"69387",1339,67,"2.0",7
"69388",1339,67,"1.0",0
"69389",1339,67,"2.0",0
"69390",1339,67,"1.0",0
"69391",1339,65,"2.0",-2
"69392",1339,67,"1.0",2
"69393",1339,69,"2.0",2
"69394",1339,67,"1.0",-2
"69395",1339,67,"2.0",0
"69396",1339,65,"1.0",-2
"69397",1339,64,"3.0",-1
"69398",1339,65,"1.0",1
"69399",1339,65,"1.0",0
"69400",1339,65,"1.0",0
"69401",1339,67,"2.0",2
"69402",1339,64,"1.0",-3
"69403",1339,65,"2.0",1
"69404",1339,64,"1.0",-1
"69405",1339,67,"2.0",3
"69406",1339,64,"1.0",-3
"69407",1339,65,"1.0",1
"69408",1339,65,"1.0",0
"69409",1339,65,"1.0",0
"69410",1339,67,"2.0",2
"69411",1339,64,"1.0",-3
"69412",1339,62,"3.0",-2
"69413",1339,60,"2.0",-2
"69682",1347,60,"0.5",NA
"69683",1347,69,"1.0",9
"69684",1347,69,"0.5",0
"69685",1347,69,"0.5",0
"69686",1347,67,"0.5",-2
"69687",1347,69,"0.5",2
"69688",1347,72,"1.5",3
"69689",1347,69,"1.0",-3
"69690",1347,65,"0.5",-4
"69691",1347,70,"1.0",5
"69692",1347,70,"0.5",0
"69693",1347,70,"0.5",0
"69694",1347,72,"0.5",2
"69695",1347,74,"0.5",2
"69696",1347,72,"2.5",-2
"69697",1347,69,"0.5",-3
"69698",1347,72,"1.0",3
"69699",1347,69,"0.5",-3
"69700",1347,72,"0.5",3
"69701",1347,77,"0.5",5
"69702",1347,74,"0.5",-3
"69703",1347,72,"1.5",-2
"69704",1347,70,"1.0",-2
"69705",1347,70,"0.5",0
"69706",1347,69,"0.5",-1
"69707",1347,70,"0.5",1
"69708",1347,69,"0.5",-1
"69709",1347,67,"0.5",-2
"69710",1347,65,"0.5",-2
"69711",1347,67,"0.5",2
"69712",1347,65,"2.5",-2
"70072",1358,69,"1.0",NA
"70073",1358,76,"0.5",7
"70074",1358,76,"0.5",0
"70075",1358,76,"0.5",0
"70076",1358,74,"0.5",-2
"70077",1358,76,"1.5",2
"70078",1358,72,"1.0",-4
"70079",1358,72,"0.5",0
"70080",1358,74,"1.5",2
"70081",1358,72,"1.0",-2
"70082",1358,72,"0.5",0
"70083",1358,74,"1.5",2
"70084",1358,72,"1.5",-2
"70085",1358,69,"1.0",-3
"70086",1358,72,"0.5",3
"70087",1358,72,"0.5",0
"70088",1358,71,"0.5",-1
"70089",1358,69,"0.5",-2
"70090",1358,67,"1.0",-2
"70091",1358,64,"0.5",-3
"70092",1358,64,"1.5",0
"70093",1358,69,"0.5",5
"70094",1358,71,"0.5",2
"70095",1358,72,"0.5",1
"70096",1358,71,"1.0",-1
"70097",1358,69,"0.5",-2
"70098",1358,67,"1.0",-2
"70099",1358,64,"0.5",-3
"70100",1358,64,"1.0",0
"70101",1358,76,"0.5",12
"70102",1358,76,"1.5",0
"70103",1358,71,"1.5",-5
"70104",1358,69,"1.5",-2
"70105",1358,69,"1.5",0
"70597",1369,63,"0.5",NA
"70598",1369,67,"0.5",4
"70599",1369,70,"1.5",3
"70600",1369,72,"0.5",2
"70601",1369,70,"1.0",-2
"70602",1369,67,"1.0",-3
"70603",1369,65,"1.0",-2
"70604",1369,63,"1.0",-2
"70605",1369,72,"3.0",9
"70606",1369,70,"2.0",-2
"70607",1369,67,"0.5",-3
"70608",1369,68,"0.5",1
"70609",1369,70,"1.5",2
"70610",1369,72,"0.5",2
"70611",1369,70,"1.0",-2
"70612",1369,68,"1.0",-2
"70613",1369,65,"1.0",-3
"70614",1369,70,"1.0",5
"70615",1369,67,"5.0",-3
"70616",1369,63,"0.5",-4
"70617",1369,67,"0.5",4
"70618",1369,70,"1.5",3
"70619",1369,72,"0.5",2
"70620",1369,70,"1.0",-2
"70621",1369,67,"1.0",-3
"70622",1369,65,"1.0",-2
"70623",1369,63,"1.0",-2
"70624",1369,72,"3.0",9
"70625",1369,70,"2.0",-2
"70626",1369,67,"0.5",-3
"70627",1369,68,"0.5",1
"70628",1369,70,"1.5",2
"70629",1369,72,"0.5",2
"70630",1369,70,"1.0",-2
"70631",1369,68,"1.0",-2
"70632",1369,65,"1.0",-3
"70633",1369,70,"1.0",5
"70634",1369,67,"5.0",-3
"70635",1369,67,"0.5",0
"70636",1369,68,"0.5",1
"70637",1369,70,"1.5",2
"70638",1369,72,"0.5",2
"70639",1369,70,"1.0",-2
"70640",1369,68,"1.0",-2
"70641",1369,65,"1.0",-3
"70642",1369,70,"1.0",5
"70643",1369,67,"5.0",-3
"70718",1371,65,"0.5",NA
"70719",1371,70,"1.0",5
"70720",1371,72,"0.5",2
"70721",1371,74,"0.5",2
"70722",1371,72,"0.5",-2
"70723",1371,70,"0.5",-2
"70724",1371,72,"0.5",2
"70725",1371,74,"0.5",2
"70726",1371,75,"0.5",1
"70727",1371,74,"1.0",-1
"70728",1371,75,"0.5",1
"70729",1371,74,"1.0",-1
"70730",1371,72,"0.5",-2
"70731",1371,70,"1.0",-2
"70732",1371,74,"0.5",4
"70733",1371,72,"0.25",-2
"70734",1371,70,"0.25",-2
"70735",1371,69,"0.5",-1
"70736",1371,67,"0.5",-2
"70737",1371,65,"1.0",-2
"70738",1371,70,"0.5",5
"70739",1371,72,"0.5",2
"70740",1371,70,"0.5",-2
"70741",1371,72,"0.5",2
"70742",1371,72,"0.5",0
"70743",1371,70,"0.5",-2
"70744",1371,72,"0.5",2
"70745",1371,72,"1.0",0
"70746",1371,79,"0.5",7
"70747",1371,77,"1.0",-2
"70748",1371,74,"0.5",-3
"70749",1371,75,"1.0",1
"70750",1371,74,"0.5",-1
"70751",1371,72,"1.0",-2
"70752",1371,70,"0.5",-2
"70753",1371,65,"0.5",-5
"70754",1371,67,"0.5",2
"70755",1371,69,"0.5",2
"70756",1371,70,"1.0",1
"70757",1371,74,"0.5",4
"70758",1371,75,"1.0",1
"70759",1371,74,"0.5",-1
"70760",1371,72,"1.0",-2
"70761",1371,70,"0.5",-2
"70762",1371,74,"0.25",4
"70763",1371,72,"0.25",-2
"70764",1371,70,"0.5",-2
"70765",1371,69,"0.5",-1
"70766",1371,70,"1.0",1
"70831",1373,65,"0.5",NA
